# Box 5.2
ID sex Lc date age Sc inc Si
74903	F	526	2004	11	22.7	9	20.9
74903	F	526	2004	11	22.7	10	21.7
74903	F	526	2004	11	22.7	11	22.7
74934	F	530	2004	13	23.5	1	3.5
74934	F	530	2004	13	23.5	2	8.1
74934	F	530	2004	13	23.5	3	12.5
74934	F	530	2004	13	23.5	4	14
74934	F	530	2004	13	23.5	5	15.5
74934	F	530	2004	13	23.5	6	18.0
74934	F	530	2004	13	23.5	7	18.8
74934	F	530	2004	13	23.5	8	19.5
74934	F	530	2004	13	23.5	9	20.0
74934	F	530	2004	13	23.5	10	21.0
74934	F	530	2004	13	23.5	11	21.5
74934	F	530	2004	13	23.5	12	22.5
74934	F	530	2004	13	23.5	13	23.5
74936	F	446	2004	5	15.0	1	3.9
74936	F	446	2004	5	15.0	2	10.1
74936	F	446	2004	5	15.0	3	13.2
74936	F	446	2004	5	15.0	4	14.1
74936	F	446	2004	5	15.0	5	15.0
74964	F	497	2004	12	19.7	1	3.8
74964	F	497	2004	12	19.7	2	6.9
74964	F	497	2004	12	19.7	3	10.1
74964	F	497	2004	12	19.7	4	12.9
74964	F	497	2004	12	19.7	5	13.9
74964	F	497	2004	12	19.7	6	15.1
74964	F	497	2004	12	19.7	7	16.0
74964	F	497	2004	12	19.7	8	16.5
74964	F	497	2004	12	19.7	9	17.5
74964	F	497	2004	12	19.7	10	18.5
74964	F	497	2004	12	19.7	11	19.3
74964	F	497	2004	12	19.7	12	19.7
75155	F	463	2004	7	18.3	1	3.0
75155	F	463	2004	7	18.3	2	8.5
75155	F	463	2004	7	18.3	3	12.0
75155	F	463	2004	7	18.3	4	14.5
75155	F	463	2004	7	18.3	5	16.0
75155	F	463	2004	7	18.3	6	17.5
75155	F	463	2004	7	18.3	7	18.3
75326	M	354	2004	3	13.1	1	4.9
75326	M	354	2004	3	13.1	2	9.8
75326	M	354	2004	3	13.1	3	13.1
75453	M	395	2004	4	17.0	1	4.7
75453	M	395	2004	4	17.0	2	10.6
75453	M	395	2004	4	17.0	3	15.9
75453	M	395	2004	4	17.0	4	17.0
76000	F	514	2004	16	23.3	1	3.3
76000	F	514	2004	16	23.3	2	7.0
76000	F	514	2004	16	23.3	3	10.7
76000	F	514	2004	16	23.3	4	12.5
76000	F	514	2004	16	23.3	5	13.9
76000	F	514	2004	16	23.3	6	15.0
76000	F	514	2004	16	23.3	7	15.9
76000	F	514	2004	16	23.3	8	16.9
76000	F	514	2004	16	23.3	9	18.0
76000	F	514	2004	16	23.3	10	18.5
76000	F	514	2004	16	23.3	11	19.2
76000	F	514	2004	16	23.3	12	20.0
76000	F	514	2004	16	23.3	13	21.2
76000	F	514	2004	16	23.3	14	22.2
76000	F	514	2004	16	23.3	15	22.7
76000	F	514	2004	16	23.3	16	23.3
76432	F	360	2004	3	16.5	1	5.0
76432	F	360	2004	3	16.5	2	9.1
76432	F	360	2004	3	16.5	3	16.5
77017	F	496	2004	12	21.0	1	3.9
77017	F	496	2004	12	21.0	2	7.7
77017	F	496	2004	12	21.0	3	10.9
77017	F	496	2004	12	21.0	4	12.3
77017	F	496	2004	12	21.0	5	13.6
77017	F	496	2004	12	21.0	6	15.0
77017	F	496	2004	12	21.0	7	16.2
77017	F	496	2004	12	21.0	8	17.4
77017	F	496	2004	12	21.0	9	18.5
77017	F	496	2004	12	21.0	10	19.4
77017	F	496	2004	12	21.0	11	20.0
77017	F	496	2004	12	21.0	12	21.0
77209	F	450	2004	6	14.0	1	3.9
77209	F	450	2004	6	14.0	2	7.0
77209	F	450	2004	6	14.0	3	12.0
77209	F	450	2004	6	14.0	4	13.1
77209	F	450	2004	6	14.0	5	13.5
77209	F	450	2004	6	14.0	6	14.0
77842	M	425	2004	4	13.8	1	3.6
77842	M	425	2004	4	13.8	2	9.0
77842	M	425	2004	4	13.8	3	12.5
77842	M	425	2004	4	13.8	4	13.8
80048	M	529	2004	12	20.8	1	3.0
80048	M	529	2004	12	20.8	2	8.3
80048	M	529	2004	12	20.8	3	12.9
80048	M	529	2004	12	20.8	4	14.2
80048	M	529	2004	12	20.8	5	15.4
80048	M	529	2004	12	20.8	6	16.6
80048	M	529	2004	12	20.8	7	17.5
80048	M	529	2004	12	20.8	8	18.6
80048	M	529	2004	12	20.8	9	19.5
80048	M	529	2004	12	20.8	10	20.0
80048	M	529	2004	12	20.8	11	20.5
80048	M	529	2004	12	20.8	12	20.8
80129	M	451	2004	6	18.1	1	3.4
80129	M	451	2004	6	18.1	2	8.9
80129	M	451	2004	6	18.1	3	13.6
80129	M	451	2004	6	18.1	4	15.2
80129	M	451	2004	6	18.1	5	16.5
80129	M	451	2004	6	18.1	6	18.1
80278	F	437	2004	5	17.4	1	3.1
80278	F	437	2004	5	17.4	2	9.2
80278	F	437	2004	5	17.4	3	14.8
80278	F	437	2004	5	17.4	4	16.6
80278	F	437	2004	5	17.4	5	17.4
80538	F	490	2004	10	19.0	1	3.2
80538	F	490	2004	10	19.0	2	7.7
80538	F	490	2004	10	19.0	3	11.1
80538	F	490	2004	10	19.0	4	13.5
80538	F	490	2004	10	19.0	5	14.7
80538	F	490	2004	10	19.0	6	15.6
80538	F	490	2004	10	19.0	7	16.5
80538	F	490	2004	10	19.0	8	17.5
80538	F	490	2004	10	19.0	9	18.6
80538	F	490	2004	10	19.0	10	19.0
80577	F	494	2004	14	22.0	1	3.4
80577	F	494	2004	14	22.0	2	7.9
80577	F	494	2004	14	22.0	3	10.8
80577	F	494	2004	14	22.0	4	13.0
80577	F	494	2004	14	22.0	5	14.5
80577	F	494	2004	14	22.0	6	16.0
80577	F	494	2004	14	22.0	7	16.9
80577	F	494	2004	14	22.0	8	17.7
80577	F	494	2004	14	22.0	9	18.5
80577	F	494	2004	14	22.0	10	19.3
80577	F	494	2004	14	22.0	11	20.1
80577	F	494	2004	14	22.0	12	21.0
80577	F	494	2004	14	22.0	13	21.5
80577	F	494	2004	14	22.0	14	22.0
80643	M	420	2004	4	14.4	1	3.0
80643	M	420	2004	4	14.4	2	7.1
80643	M	420	2004	4	14.4	3	10.5
80643	M	420	2004	4	14.4	4	14.4
80658	M	443	2004	5	19.1	1	3.4
80658	M	443	2004	5	19.1	2	9.0
80658	M	443	2004	5	19.1	3	13.9
80658	M	443	2004	5	19.1	4	17.0
80658	M	443	2004	5	19.1	5	19.1
80669	M	438	2004	5	18.1	1	3.0
80669	M	438	2004	5	18.1	2	6.0
80669	M	438	2004	5	18.1	3	13.0
80669	M	438	2004	5	18.1	4	15.9
80669	M	438	2004	5	18.1	5	18.1
81555	F	467	2004	9	18.6	1	3.9
81555	F	467	2004	9	18.6	2	8.0
81555	F	467	2004	9	18.6	3	11.8
81555	F	467	2004	9	18.6	4	13.7
81555	F	467	2004	9	18.6	5	14.9
81555	F	467	2004	9	18.6	6	15.8
81555	F	467	2004	9	18.6	7	16.8
81555	F	467	2004	9	18.6	8	17.8
81555	F	467	2004	9	18.6	9	18.6
82079	M	434	2004	7	17.7	1	4.6
82079	M	434	2004	7	17.7	2	9.5
82079	M	434	2004	7	17.7	3	13.0
82079	M	434	2004	7	17.7	4	15.0
82079	M	434	2004	7	17.7	5	16.0
82079	M	434	2004	7	17.7	6	16.9
82079	M	434	2004	7	17.7	7	17.7
82853	M	413	2004	4	15.6	1	3.8
82853	M	413	2004	4	15.6	2	9.9
82853	M	413	2004	4	15.6	3	14.6
82853	M	413	2004	4	15.6	4	15.6
84303	F	346	2004	3	13.7	1	4.0
84303	F	346	2004	3	13.7	2	8.5
84303	F	346	2004	3	13.7	3	13.7
84343	M	418	2004	4	12.3	1	4.5
84343	M	418	2004	4	12.3	2	10.0
84343	M	418	2004	4	12.3	3	11.5
84343	M	418	2004	4	12.3	4	12.3
84462	F	438	2004	5	18.5	1	3.3
84462	F	438	2004	5	18.5	2	8.0
84462	F	438	2004	5	18.5	3	14.0
84462	F	438	2004	5	18.5	4	17.0
84462	F	438	2004	5	18.5	5	18.5
84464	F	437	2004	4	16.5	1	3.9
84464	F	437	2004	4	16.5	2	9.0
84464	F	437	2004	4	16.5	3	14.0
84464	F	437	2004	4	16.5	4	16.5
84543	M	382	2004	3	17.2	1	3.5
84543	M	382	2004	3	17.2	2	10.5
84543	M	382	2004	3	17.2	3	17.2
84550	F	411	2004	4	17.0	1	4.7
84550	F	411	2004	4	17.0	2	10.6
84550	F	411	2004	4	17.0	3	15.9
84550	F	411	2004	4	17.0	4	17.0
84644	F	335	2004	3	13.1	1	4.4
84644	F	335	2004	3	13.1	2	11.2
84644	F	335	2004	3	13.1	3	13.1
84737	F	384	2004	3	16.0	1	5.0
84737	F	384	2004	3	16.0	2	11.2
84737	F	384	2004	3	16.0	3	16.0
84923	M	418	2004	4	17.0	1	4.7
84923	M	418	2004	4	17.0	2	10.6
84923	M	418	2004	4	17.0	3	15.9
84923	M	418	2004	4	17.0	4	17.0
84937	F	378	2004	3	14.2	1	4.0
84937	F	378	2004	3	14.2	2	8.3
84937	F	378	2004	3	14.2	3	14.2
85032	F	344	2004	3	16.5	1	3.9
85032	F	344	2004	3	16.5	2	10.5
85032	F	344	2004	3	16.5	3	16.5
85944	M	318	2004	3	13.4	1	3.5
85944	M	318	2004	3	13.4	2	7.1
85944	M	318	2004	3	13.4	3	13.4
86201	M	462	2004	9	22.6	1	3.3
86201	M	462	2004	9	22.6	2	6.9
86201	M	462	2004	9	22.6	3	13.7
86201	M	462	2004	9	22.6	4	16.5
86201	M	462	2004	9	22.6	5	18.5
86201	M	462	2004	9	22.6	6	20.2
86201	M	462	2004	9	22.6	7	21.1
86201	M	462	2004	9	22.6	8	22.0
86201	M	462	2004	9	22.6	9	22.6
86658	F	449	2004	6	17.0	1	3.3
86658	F	449	2004	6	17.0	2	9.2
86658	F	449	2004	6	17.0	3	12.5
86658	F	449	2004	6	17.0	4	14.5
86658	F	449	2004	6	17.0	5	16.0
86658	F	449	2004	6	17.0	6	17.0
86716	M	474	2004	10	22.9	1	4.2
86716	M	474	2004	10	22.9	2	9.5
86716	M	474	2004	10	22.9	3	14.1
86716	M	474	2004	10	22.9	4	16.4
86716	M	474	2004	10	22.9	5	17.5
86716	M	474	2004	10	22.9	6	18.5
86716	M	474	2004	10	22.9	7	20.2
86716	M	474	2004	10	22.9	8	21.3
86716	M	474	2004	10	22.9	9	22.5
86716	M	474	2004	10	22.9	10	22.9
87000	M	459	2004	6	16.0	1	2.9
87000	M	459	2004	6	16.0	2	7.5
87000	M	459	2004	6	16.0	3	11.2
87000	M	459	2004	6	16.0	4	14.3
87000	M	459	2004	6	16.0	5	15.5
87000	M	459	2004	6	16.0	6	16.0
87652	F	480	2004	11	24.9	1	3.3
87652	F	480	2004	11	24.9	2	9.8
87652	F	480	2004	11	24.9	3	16.2
87652	F	480	2004	11	24.9	4	18.0
87652	F	480	2004	11	24.9	5	19.8
87652	F	480	2004	11	24.9	6	21.2
87652	F	480	2004	11	24.9	7	22.0
87652	F	480	2004	11	24.9	8	23.0
87652	F	480	2004	11	24.9	9	24.0
87652	F	480	2004	11	24.9	10	24.5
87652	F	480	2004	11	24.9	11	24.9
87716	M	451	2004	6	13.6	1	3.0
87716	M	451	2004	6	13.6	2	6.5
87716	M	451	2004	6	13.6	3	10.3
87716	M	451	2004	6	13.6	4	11.7
87716	M	451	2004	6	13.6	5	12.5
87716	M	451	2004	6	13.6	6	13.6
87726	M	399	2004	4	14.8	1	2.7
87726	M	399	2004	4	15.5	1	4.0
87726	M	433	2004	4	15.1	1	4.8
87726	M	399	2004	4	14.8	2	6.1
87726	M	399	2004	4	15.5	2	9.7
87726	M	433	2004	4	15.1	2	10.1
87726	M	399	2004	4	14.8	3	12.0
87726	M	399	2004	4	15.5	3	14.0
87726	M	433	2004	4	15.1	3	14.4
87726	M	399	2004	4	14.8	4	14.8
87726	M	399	2004	4	15.5	4	15.5
87726	M	433	2004	4	15.1	4	15.1
200404111	F	486	2004	9	19.1	1	3.0
200404111	F	486	2004	9	19.1	2	7.1
200404111	F	486	2004	9	19.1	3	10.8
200404111	F	486	2004	9	19.1	4	12.8
200404111	F	486	2004	9	19.1	5	14.4
200404111	F	486	2004	9	19.1	6	16.2
200404111	F	486	2004	9	19.1	7	17.0
200404111	F	486	2004	9	19.1	8	18.2
200404111	F	486	2004	9	19.1	9	19.1
77C50	F	372	2004	3	18.3	1	4.6
77C50	F	372	2004	3	18.3	2	11.3
77C50	F	372	2004	3	18.3	3	18.3
B2D35	M	359	2004	3	15.0	1	4.5
B2D35	M	359	2004	3	15.0	2	9.4
B2D35	M	359	2004	3	15.0	3	15.0
C0730	F	405	2004	4	21.2	1	5.2
C0730	F	405	2004	4	21.2	2	12.1
C0730	F	405	2004	4	21.2	3	17.5
C0730	F	405	2004	4	21.2	4	21.2
